,i,g,year,xland,xwater,p,y,omegalabor,omegasupply,omegaland,Etc,omegawater,sigma,theta,pc,pimarginal,price_yield_correction_factor,alphaland,alphawater,alphasupply,alphalabor,rho,lambdaland,lambdacrop,betaland,betawater,betasupply,betalabor,tau,gamma,delta
3,Vegetable,Moxee-Selah,2020.0,6.0,2.0,780.0,16.52,5724.0,4104.0,390.0,0.3,15.0,0.17,0.3,780.0,2637.6000000000004,0.7953063885267275,1,2.0,1,1,-4.88235294117647,87.7099999999999,2549.89,0.2203425766555309,0.06439555144244828,0.29868078167337125,0.4165810902286494,16.304088413541464,0.5555555555555556,194.41184806465438
4,Vineyard,Moxee-Selah,2020.0,5.0,1.529,889.0,4.38,2376.0,3132.0,390.0,0.13,15.0,0.17,0.13,1419.4022260273973,296.04675000000043,0.9523809523809523,1,1.529,1,1,-4.88235294117647,87.7099999999999,208.33675,0.10759206096434726,0.028593524359648684,0.4911885887373356,0.3726258259386684,4.357349035152265,1.5384615384615383,0.20348869381161078
0,Berry,Naches-Selah,2020.0,26.0,1.0,2200.0,3.88,5832.0,8208.0,390.0,0.25,15.0,0.17,0.25,3909.0850515463917,722.25,0.9523809523809523,1,1.0,1,1,-4.88235294117647,87.7099999999999,634.54,0.07333234436038172,0.0009889729515897738,0.5411659991099242,0.38451268357810403,3.8799999999999994,0.15384615384615385,132.41520080096484
1,Hay/Silage,Naches-Selah,2020.0,605.0,2.0,191.0,4.81,130.0,281.0,390.0,0.51,15.0,0.17,0.51,191.0,87.70999999999992,0.9045291767804857,1,2.0,1,1,-4.88235294117647,87.7099999999999,0.0,0.2693551540675837,0.4989038978221049,0.15844089153040766,0.07330005657990389,4.203744179760128,0.0032409658078107273,20745.89023044483
2,Orchard,Naches-Selah,2020.0,4491.0,2.0,1676.0,16.88,1836.0,3456.0,390.0,0.13,15.0,0.17,0.13,1676.0,22578.879999999997,0.20190252123652572,1,2.0,1,1,-4.88235294117647,87.7099999999999,22491.17,0.788070912013618,0.030358577522830058,0.11857665989456448,0.06299385056898738,16.777394845014083,0.0017128273641299691,6119.267553214034
3,Vineyard,Naches-Selah,2020.0,13.0,2.0,889.0,4.38,2376.0,3132.0,390.0,0.13,15.0,0.17,0.13,1421.095890410959,296.40000000000055,0.9523809523809523,1,2.0,1,1,-4.88235294117647,87.7099999999999,208.690000000001,0.096959806407796,0.12498860021496108,0.4424214942733343,0.3356300991039088,4.266061994418341,0.591715976331361,0.5293430258564059
0,Cereal Grain,Not In I.D.,2020.0,71.0,2.0,194.0,3.13,76.0,194.0,390.0,0.74,15.0,0.17,0.74,231.46964856230034,34.5,0.9523809523809523,1,2.0,1,1,-4.88235294117647,34.5,0.0,0.2687862165760079,0.5602543523862487,0.12283751711600832,0.04812191392173522,2.6682522010516383,0.01903311762466692,5774.087063537562
1,Hay/Silage,Not In I.D.,2020.0,1197.0,2.0,191.0,4.81,130.0,281.0,390.0,0.51,15.0,0.17,0.51,191.0,87.70999999999992,0.9045291767804857,1,2.0,1,1,-4.88235294117647,34.5,53.2099999999999,0.2693551540675837,0.4989038978221048,0.15844089153040763,0.07330005657990389,4.203744179760128,0.0016380821334381706,41046.0010013925
2,Herb,Not In I.D.,2020.0,410.0,2.0,386.0,0.06,810.0,648.0,390.0,0.41,15.0,0.17,0.41,32865.0,93.89999999999986,0.9523809523809524,1,2.0,1,1,-4.88235294117647,34.5,59.3999999999999,0.17118768330694284,0.31302053685936704,0.22924079103719563,0.2865509887964946,0.055733700558432624,0.005948839976204641,7096.896990950425
3,Orchard,Not In I.D.,2020.0,2687.0,2.0,1676.0,16.88,1836.0,3456.0,390.0,0.13,15.0,0.17,0.13,1676.0,22578.879999999997,0.20190252123652572,1,2.0,1,1,-4.88235294117647,34.5,22544.38,0.7880709120136182,0.030358577522830065,0.1185766598945645,0.06299385056898739,16.777394845014083,0.0028627866365119807,3661.205058001802
4,Vegetable,Not In I.D.,2020.0,14.0,2.0,780.0,16.52,5724.0,4104.0,390.0,0.3,15.0,0.17,0.3,780.0,2637.6000000000004,0.7953063885267275,1,2.0,1,1,-4.88235294117647,34.5,2603.1,0.22034257665553095,0.06439555144244831,0.2986807816733713,0.4165810902286495,16.304088413541464,0.23809523809523808,453.62764548419386
5,Vineyard,Not In I.D.,2020.0,3.0,2.0,889.0,4.38,2376.0,3132.0,390.0,0.13,15.0,0.17,0.13,1421.095890410959,296.40000000000055,0.9523809523809523,1,2.0,1,1,-4.88235294117647,34.5,261.900000000001,0.096959806407796,0.12498860021496107,0.44242149427333427,0.33563009910390873,4.266061994418341,2.564102564102564,0.12215608288993995
0,Hay/Silage,ORCHARD IRRIGATION DISTRICT NO. 10,2020.0,2.0,2.0,191.0,4.8,130.0,281.0,270.0,0.51,15.0,0.17,0.51,191.0,205.79999999999995,0.7755235602094241,1,2.0,1,1,-4.88235294117647,205.8,0.0,0.2685674399772372,0.4994417701306979,0.15861170793107116,0.07337908196099377,4.194142331088497,0.9803921568627451,68.30725007890193
0,Berry,Okanogan,2020.0,3.0,2.0,2200.0,3.88,5832.0,8208.0,207.0,0.25,15.0,0.17,0.25,3863.6211340206187,713.8500000000004,0.9523809523809523,1,2.0,1,1,-4.88235294117647,49.2750000000001,664.575,0.05811366010770176,0.05583998281771193,0.5179963318282196,0.36805002524636654,3.8361782192255593,1.3333333333333333,12.649467053018157
1,Cereal Grain,Okanogan,2020.0,222.0,2.1,194.0,3.13,76.0,194.0,207.0,0.74,15.0,0.17,0.74,194.0,98.72000000000003,0.8374230097822865,1,2.1,1,1,-4.88235294117647,49.2750000000001,49.4449999999999,0.17423125151455604,0.6718944912928163,0.11056150331618435,0.043312753876443344,2.518564165833498,0.006087168249330412,13002.417596455287
2,Hay/Silage,Okanogan,2020.0,3425.0,2.2,191.0,4.81,130.0,281.0,207.0,0.51,15.0,0.17,0.51,191.0,267.7099999999999,0.7086022792829076,1,2.2,1,1,-4.88235294117647,49.2750000000001,218.435,0.19489290997309308,0.6363704171130412,0.11536497588514912,0.05337169702871668,3.9392501059939953,0.0005724917704308,116708.1875745825
3,Herb,Okanogan,2020.0,55.0,1.5,386.0,0.06,270.0,486.0,207.0,0.41,15.0,0.17,0.41,17246.250000000004,49.27500000000009,0.9523809523809523,1,1.5,1,1,-4.88235294117647,49.2750000000001,0.0,0.21807382659980845,0.1386179579696769,0.4135552813481879,0.2297529340823266,0.05845660628461992,0.04434589800443459,504.1943265821409
4,Orchard,Okanogan,2020.0,10780.0,2.2,1676.0,16.88,1836.0,3456.0,207.0,0.13,15.0,0.17,0.13,1676.0,22758.879999999997,0.19554004682781168,1,2.2,1,1,-4.88235294117647,49.2750000000001,22709.605,0.7704624006947294,0.05200087854924015,0.11594234824883631,0.061594372507194295,16.700369459600964,0.0007135721421435707,14686.503750544882
5,Vegetable,Okanogan,2020.0,70.0,2.0,780.0,16.52,5724.0,4104.0,207.0,0.3,15.0,0.17,0.3,780.0,2820.6000000000004,0.7811044887316073,1,2.0,1,1,-4.88235294117647,49.2750000000001,2771.325,0.22034257665553095,0.06439555144244831,0.29868078167337136,0.4165810902286495,16.30408841354146,0.047619047619047616,2268.138227420969
6,Vineyard,Okanogan,2020.0,112.0,1.5,889.0,4.38,2376.0,3132.0,207.0,0.13,15.0,0.17,0.13,1375.428082191781,286.875,0.9523809523809523,1,1.5,1,1,-4.88235294117647,49.2750000000001,237.6,0.0801124074494175,0.026424387829972095,0.508047704645053,0.3854155000755574,4.359381129529982,0.06868131868131867,3.2813430307760934
0,Hay/Silage,Olsen,2020.0,410.0,2.0,191.0,4.81,130.0,281.0,390.0,0.51,15.0,0.17,0.51,191.0,87.70999999999992,0.9045291767804857,1,2.0,1,1,-4.88235294117647,87.7099999999999,0.0,0.2693551540675837,0.4989038978221049,0.15844089153040763,0.07330005657990389,4.203744179760129,0.004782400765184123,14059.198337987402
0,Hay/Silage,Packwood,2020.0,399.0,2.0,191.0,4.81,130.0,281.0,390.0,0.51,15.0,0.17,0.51,191.0,87.70999999999992,0.9045291767804857,1,2.0,1,1,-4.88235294117647,87.7099999999999,0.0,0.2693551540675837,0.4989038978221049,0.15844089153040766,0.07330005657990389,4.203744179760128,0.004914246400314511,13682.0003337975
0,Berry,Roza,2020.0,1257.0,1.0,2200.0,3.88,5832.0,8208.0,390.0,0.25,15.0,0.17,0.25,3909.0850515463917,722.25,0.9523809523809523,1,1.0,1,1,-4.88235294117647,34.5,687.75,0.07333234436038175,0.000988972951589774,0.5411659991099244,0.38451268357810414,3.88,0.0031821797931583136,6401.7656694928
1,Cereal Grain,Roza,2020.0,5662.0,2.0,194.0,3.13,76.0,194.0,390.0,0.74,15.0,0.17,0.74,231.46964856230034,34.5,0.9523809523809523,1,2.0,1,1,-4.88235294117647,34.5,0.0,0.2687862165760079,0.5602543523862485,0.12283751711600831,0.04812191392173522,2.6682522010516383,0.00023867031991369681,460463.11202464334
2,Hay/Silage,Roza,2020.0,4102.0,2.0,191.0,4.81,130.0,281.0,390.0,0.51,15.0,0.17,0.51,191.0,87.70999999999992,0.9045291767804857,1,2.0,1,1,-4.88235294117647,34.5,53.2099999999999,0.26935515406758365,0.49890389782210487,0.15844089153040763,0.07330005657990388,4.203744179760128,0.00047800690241967095,140660.56483518126
3,Herb,Roza,2020.0,8090.0,2.0,386.0,0.06,810.0,648.0,390.0,0.41,15.0,0.17,0.41,32865.0,93.89999999999986,0.9523809523809524,1,2.0,1,1,-4.88235294117647,34.5,59.3999999999999,0.1711876833069428,0.3130205368593669,0.22924079103719563,0.28655098879649454,0.055733700558432624,0.0003014863275950436,140033.89428485106
4,Orchard,Roza,2020.0,28283.0,2.0,1676.0,16.88,1836.0,3456.0,390.0,0.13,15.0,0.17,0.13,1676.0,22578.879999999997,0.20190252123652572,1,2.0,1,1,-4.88235294117647,34.5,22544.38,0.7880709120136182,0.03035857752283007,0.11857665989456449,0.06299385056898739,16.777394845014083,0.0002719763706929142,38537.35119295314
5,Seed,Roza,2020.0,25.0,2.0,9030.0,0.36,270.0,486.0,390.0,0.74,15.0,0.17,0.74,9030.0,2074.7999999999997,0.36175710594315247,1,2.0,1,1,-4.88235294117647,34.5,2040.3,0.6003475153822838,0.21551473647222497,0.11837426666495857,0.06576348148053254,0.34319119513236657,0.05405405405405406,11805.081200921866
6,Vegetable,Roza,2020.0,391.0,2.0,780.0,16.52,5724.0,4104.0,390.0,0.3,15.0,0.17,0.3,780.0,2637.6000000000004,0.7953063885267275,1,2.0,1,1,-4.88235294117647,34.5,2603.1,0.2203425766555309,0.06439555144244831,0.29868078167337125,0.4165810902286494,16.30408841354146,0.008525149190110827,12669.172098879977
7,Vineyard,Roza,2020.0,16643.0,2.0,889.0,4.38,2376.0,3132.0,390.0,0.13,15.0,0.17,0.13,1421.095890410959,296.40000000000055,0.9523809523809523,1,2.0,1,1,-4.88235294117647,34.5,261.900000000001,0.096959806407796,0.12498860021496107,0.44242149427333416,0.33563009910390873,4.266061994418341,0.00046219477812339674,677.6812291790902
0,Berry,SVID,2020.0,8.0,1.0,2200.0,3.88,5832.0,8208.0,390.0,0.25,15.0,0.17,0.25,3909.0850515463917,722.25,0.9523809523809523,1,1.0,1,1,-4.88235294117647,34.5,687.75,0.07333234436038175,0.000988972951589774,0.5411659991099244,0.38451268357810414,3.88,0.5,40.74313870798919
1,Cereal Grain,SVID,2020.0,14173.0,2.0,194.0,3.13,76.0,194.0,390.0,0.74,15.0,0.17,0.74,231.46964856230034,34.5,0.9523809523809523,1,2.0,1,1,-4.88235294117647,34.5,0.0,0.2687862165760079,0.5602543523862485,0.12283751711600831,0.04812191392173522,2.6682522010516383,9.534688148954712e-05,1152621.63311997
2,Hay/Silage,SVID,2020.0,10157.0,2.0,191.0,4.81,130.0,281.0,390.0,0.51,15.0,0.17,0.51,191.0,87.70999999999992,0.9045291767804857,1,2.0,1,1,-4.88235294117647,34.5,53.2099999999999,0.26935515406758365,0.4989038978221048,0.1584408915304076,0.07330005657990388,4.203744179760128,0.0001930475842990539,348290.92077789764
3,Herb,SVID,2020.0,8652.0,2.0,386.0,0.06,810.0,648.0,390.0,0.41,15.0,0.17,0.41,32865.0,93.89999999999986,0.9523809523809524,1,2.0,1,1,-4.88235294117647,34.5,59.3999999999999,0.17118768330694284,0.3130205368593671,0.2292407910371957,0.28655098879649454,0.055733700558432624,0.0002819029577258325,149761.83601390992
4,Oilseed,SVID,2020.0,3.0,2.5,400.0,1.12,540.0,567.0,390.0,0.74,15.0,0.17,0.74,1438.59375,76.72500000000014,0.9523809523809523,1,2.5,1,1,-4.88235294117647,34.5,42.2250000000001,0.0960024134497492,0.6762946100890107,0.1166283537972206,0.11107462266401963,0.8932685497279281,0.4504504504504505,268.2437450584351
5,Orchard,SVID,2020.0,7323.0,2.0,1676.0,16.88,1836.0,3456.0,390.0,0.13,15.0,0.17,0.13,1676.0,22578.879999999997,0.20190252123652572,1,2.0,1,1,-4.88235294117647,34.5,22544.38,0.788070912013618,0.030358577522830055,0.11857665989456445,0.06299385056898738,16.77739484501408,0.0010504312020084244,9978.044153236779
6,Seed,SVID,2020.0,43.0,2.0,9030.0,0.36,270.0,486.0,390.0,0.74,15.0,0.17,0.74,9030.0,2074.7999999999997,0.36175710594315247,1,2.0,1,1,-4.88235294117647,34.5,2040.3,0.6003475153822838,0.21551473647222497,0.11837426666495857,0.06576348148053254,0.34319119513236657,0.03142677561282212,20304.739665585614
7,Vegetable,SVID,2020.0,1137.0,2.0,780.0,16.52,5724.0,4104.0,390.0,0.3,15.0,0.17,0.3,780.0,2637.6000000000004,0.7953063885267275,1,2.0,1,1,-4.88235294117647,34.5,2603.1,0.22034257665553095,0.06439555144244831,0.2986807816733713,0.4165810902286495,16.30408841354146,0.0029316915860451483,36841.045208252006
8,Vineyard,SVID,2020.0,9107.0,2.0,889.0,4.38,2376.0,3132.0,390.0,0.13,15.0,0.17,0.13,1421.095890410959,296.40000000000055,0.9523809523809523,1,2.0,1,1,-4.88235294117647,34.5,261.900000000001,0.096959806407796,0.12498860021496104,0.4424214942733342,0.33563009910390873,4.26606199441834,0.0008446588000777086,370.82514895956075
0,Cereal Grain,TOUCHET IRRIGATION DISTRICT NO. 16,2020.0,970.0,2.4,193.6,3.1,76.0,194.0,270.0,0.74,15.0,0.17,0.74,193.6,24.159999999999968,0.9597440682484671,1,2.4,1,1,-4.88235294117647,24.16,0.0,0.0933794801957846,0.820910499227448,0.0615842370070105,0.02412578356975669,2.207386981561993,0.0013931457230426303,54664.15458424669
1,Hay/Silage,TOUCHET IRRIGATION DISTRICT NO. 16,2020.0,574.0,2.0,191.0,4.8,130.0,281.0,270.0,0.51,15.0,0.17,0.51,191.0,205.79999999999995,0.7755235602094241,1,2.0,1,1,-4.88235294117647,24.16,181.64,0.26856743997723725,0.4994417701306979,0.15861170793107118,0.0733790819609938,4.194142331088496,0.0034160005465600873,19604.18077264485
2,Seed,TOUCHET IRRIGATION DISTRICT NO. 16,2020.0,347.0,2.3,0.4,12900.0,1625.0,578.0,294.0,0.74,15.0,0.17,0.74,0.4,2628.5,0.49060077519379847,1,2.3,1,1,-4.88235294117647,24.16,2604.34,0.40938423981711775,0.2820191886458042,0.08096632698521611,0.22763024455186187,12070.230931484155,0.0038943842978425114,194281.42460181544
0,Cereal Grain,TWO RIVERS IRRIGATION DISTRICT NO. 19,2020.0,673.0,2.7,193.6,3.1,76.0,194.0,270.0,0.74,15.0,0.17,0.74,193.6,19.659999999999968,0.9672420687816583,1,2.7,1,1,-4.88235294117647,19.66,0.0,0.05055084665081522,0.902329328051525,0.033856467065725857,0.01326335823193384,1.9528132293750398,0.0020079514878920527,37346.58324088811
1,Hay/Silage,TWO RIVERS IRRIGATION DISTRICT NO. 19,2020.0,624.0,2.0,191.0,4.8,130.0,281.0,270.0,0.51,15.0,0.17,0.51,191.0,205.79999999999995,0.7755235602094241,1,2.0,1,1,-4.88235294117647,19.66,186.14,0.26856743997723725,0.4994417701306979,0.1586117079310712,0.07337908196099378,4.194142331088497,0.00314228255404726,21311.862024617396
2,Orchard,TWO RIVERS IRRIGATION DISTRICT NO. 19,2020.0,566.0,2.6,1676.0,16.9,1836.0,3456.0,270.0,0.13,15.0,0.17,0.13,1676.0,22723.399999999998,0.19774470068209743,1,2.6,1,1,-4.88235294117647,19.66,22703.74,0.7090938651440146,0.12770605420927272,0.1065796445039757,0.05662043614273708,16.438261192260487,0.013590649633052461,772.0335862461106
3,Vegetable,TWO RIVERS IRRIGATION DISTRICT NO. 19,2020.0,1573.0,2.6,780.0,16.5,5724.0,4104.0,270.0,0.3,15.0,0.17,0.3,780.0,2733.0,0.7876456876456877,1,2.6,1,1,-4.88235294117647,19.66,2713.34,0.17693791807008374,0.24399253188236933,0.24180926265721736,0.3372602873903295,15.590990441369701,0.0021190930281839372,50554.176054086915
0,Hay/Silage,Terrace Heights,2020.0,20.0,2.0,191.0,4.81,130.0,281.0,390.0,0.51,15.0,0.17,0.51,191.0,87.70999999999992,0.9045291767804857,1,2.0,1,1,-4.88235294117647,87.7099999999999,0.0,0.2693551540675836,0.4989038978221047,0.15844089153040755,0.07330005657990385,4.203744179760128,0.09803921568627452,685.814553072556
1,Orchard,Terrace Heights,2020.0,32.0,2.0,1676.0,16.88,1836.0,3456.0,390.0,0.13,15.0,0.17,0.13,1676.0,22578.879999999997,0.20190252123652572,1,2.0,1,1,-4.88235294117647,87.7099999999999,22491.17,0.788070912013618,0.03035857752283006,0.11857665989456447,0.06299385056898739,16.777394845014083,0.24038461538461536,43.60199548048298
2,Vineyard,Terrace Heights,2020.0,11.0,2.0,889.0,4.38,2376.0,3132.0,390.0,0.13,15.0,0.17,0.13,1421.095890410959,296.40000000000055,0.9523809523809523,1,2.0,1,1,-4.88235294117647,87.7099999999999,208.690000000001,0.09695980640779597,0.12498860021496104,0.44242149427333427,0.3356300991039087,4.266061994418341,0.6993006993006993,0.4479056372631131
0,Hay/Silage,Throp Mill,2020.0,66.0,2.0,191.0,4.81,130.0,281.0,390.0,0.51,15.0,0.17,0.51,191.0,87.70999999999992,0.9045291767804857,1,2.0,1,1,-4.88235294117647,87.7099999999999,0.0,0.26935515406758365,0.4989038978221048,0.1584408915304076,0.07330005657990388,4.203744179760129,0.029708853238265,2263.188025139437
0,Hay/Silage,Union Gap,2020.0,47.0,2.0,191.0,4.81,130.0,281.0,390.0,0.51,15.0,0.17,0.51,191.0,87.70999999999992,0.9045291767804857,1,2.0,1,1,-4.88235294117647,87.7099999999999,0.0,0.2693551540675837,0.4989038978221049,0.15844089153040763,0.07330005657990389,4.203744179760129,0.04171881518564873,1611.664199720507
1,Orchard,Union Gap,2020.0,1743.0,2.0,1676.0,16.88,1836.0,3456.0,390.0,0.13,15.0,0.17,0.13,1676.0,22578.879999999997,0.20190252123652572,1,2.0,1,1,-4.88235294117647,87.7099999999999,22491.17,0.788070912013618,0.030358577522830058,0.11857665989456448,0.06299385056898738,16.77739484501408,0.004413257425305618,2374.946191327555
2,Vineyard,Union Gap,2020.0,56.0,2.0,889.0,4.38,2376.0,3132.0,390.0,0.13,15.0,0.17,0.13,1421.095890410959,296.40000000000055,0.9523809523809523,1,2.0,1,1,-4.88235294117647,87.7099999999999,208.690000000001,0.096959806407796,0.12498860021496108,0.44242149427333427,0.3356300991039088,4.266061994418341,0.13736263736263735,2.2802468806122125
0,Cereal Grain,WALLA WALLA WATER & POWER DISTRICT NO. 18,2020.0,34.0,1.5,193.6,3.1,76.0,194.0,270.0,0.74,15.0,0.17,0.74,193.6,37.65999999999997,0.9372500666488937,1,1.5,1,1,-4.88235294117647,37.66,0.0,0.41544213429364457,0.2199691110444428,0.2619637718681891,0.10262498279372356,2.9693612436027004,0.0397456279809221,2003.9977863903132
1,Vegetable,WALLA WALLA WATER & POWER DISTRICT NO. 18,2020.0,79.0,2.5,780.0,16.5,5724.0,4104.0,270.0,0.3,15.0,0.17,0.3,780.0,2734.5,0.7875291375291376,1,2.5,1,1,-4.88235294117647,37.66,2696.84,0.1863790790801988,0.20395755290509213,0.25458470312702147,0.3550786648876878,15.756267152229325,0.04219409282700422,2540.2255583801307
0,Hay/Silage,WATER DISTRIBUTION DISTRICT NO. 1,2020.0,3.0,1.6,191.0,4.8,130.0,281.0,270.0,0.51,15.0,0.17,0.51,191.0,211.79999999999995,0.7689790575916231,1,1.6,1,1,-4.88235294117647,211.8,0.0,0.4260245886131322,0.21055468511041023,0.24847013159047354,0.11495059468598419,4.59801537286273,0.6535947712418301,103.75294163939135
1,Seed,WATER DISTRIBUTION DISTRICT NO. 1,2020.0,3.0,1.6,0.4,12900.0,1625.0,578.0,294.0,0.74,15.0,0.17,0.74,0.4,2639.0,0.4885658914728682,1,1.6,1,1,-4.88235294117647,211.8,2427.2,0.5457637066601772,0.04430876324354933,0.10755247952594012,0.30237505057033337,12793.019767986565,0.4504504504504505,1685.7012250391342
0,Cereal Grain,WEST SIDE IRRIGATION DISTRICT NO. 5,2020.0,493.0,2.2,193.6,3.1,76.0,194.0,270.0,0.74,15.0,0.17,0.74,193.6,27.159999999999968,0.9547454012263397,1,2.2,1,1,-4.88235294117647,27.16,0.0,0.14035532401458484,0.7321176283210661,0.09163054535882843,0.03589650230552042,2.3945520639276823,0.002741077791787731,28066.26061871648
1,Hay/Silage,WEST SIDE IRRIGATION DISTRICT NO. 5,2020.0,165.0,2.4,191.0,4.8,130.0,281.0,270.0,0.51,15.0,0.17,0.51,191.0,199.79999999999995,0.7820680628272252,1,2.4,1,1,-4.88235294117647,27.16,172.64,0.13551414566852488,0.7459326106751031,0.08105465077236162,0.037498592884010716,3.6553301489555574,0.011883541295306001,5564.284472852291
2,Seed,WEST SIDE IRRIGATION DISTRICT NO. 5,2020.0,534.0,2.7,0.4,12900.0,1625.0,578.0,294.0,0.74,15.0,0.17,0.74,0.4,2622.5,0.49176356589147285,1,2.7,1,1,-4.88235294117647,27.16,2595.34,0.28343293405915715,0.5024738879081585,0.05617151924779456,0.15792165878488953,11199.3464839414,0.002530620508148598,298366.8178871944
3,Vegetable,WEST SIDE IRRIGATION DISTRICT NO. 5,2020.0,32.0,2.4,780.0,16.5,5724.0,4104.0,270.0,0.3,15.0,0.17,0.3,780.0,2736.0,0.7874125874125875,1,2.4,1,1,-4.88235294117647,27.16,2708.84,0.19494167530789924,0.16770410482316075,0.2661479159892277,0.3712063038797123,15.900268432531023,0.10416666666666667,1029.4658304176705
0,Berry,Walla Walla Irrigated area outside irrigation districts,2020.0,25.0,2.0,1900.0,4.0,5454.0,7676.0,231.0,0.25,15.0,0.17,0.25,3515.1375000000003,669.5500000000011,0.9523809523809523,1,2.0,1,1,-4.88235294117647,25.66,643.890000000001,0.06037730716075608,0.05932282828899517,0.5146368438909147,0.3656630206593341,3.9519378702484564,0.16,103.08842875780991
1,Cereal Grain,Walla Walla Irrigated area outside irrigation districts,2020.0,16919.0,2.3,193.6,3.1,76.0,194.0,270.0,0.74,15.0,0.17,0.74,193.6,25.659999999999968,0.9572447347374035,1,2.3,1,1,-4.88235294117647,25.66,0.0,0.11464443792863487,0.7806609864076588,0.07522499140281119,0.029469584260895108,2.2997241858786532,7.987182170053499e-05,958328.8172470052
2,Hay/Silage,Walla Walla Irrigated area outside irrigation districts,2020.0,6822.0,2.0,191.0,4.8,130.0,281.0,270.0,0.51,15.0,0.17,0.51,191.0,205.79999999999995,0.7755235602094241,1,2.0,1,1,-4.88235294117647,25.66,180.14,0.26856743997723725,0.49944177013069796,0.15861170793107118,0.07337908196099378,4.194142331088496,0.00028742074372991645,232996.0300191345
3,Herb,Walla Walla Irrigated area outside irrigation districts,2020.0,444.0,2.1,424.0,0.1,305.0,549.0,294.0,0.41,15.0,0.17,0.41,12384.75,58.975000000000136,0.9523809523809523,1,2.1,1,1,-4.88235294117647,25.66,33.3150000000002,0.14793993904417246,0.4941290235063673,0.23009852407465295,0.1278325133748072,0.08743259227638171,0.005493298176225006,5606.036742267067
4,Oilseed,Walla Walla Irrigated area outside irrigation districts,2020.0,318.0,2.4,385.0,0.8,881.5,705.0,287.5,0.74,15.0,0.17,0.74,2506.875,95.5,0.9523809523809523,1,2.4,1,1,-4.88235294117647,25.66,69.84,0.08407425597771871,0.5676651510493028,0.1547580952070279,0.1935024977659505,0.6762545506096963,0.004249532551419344,23333.139561588414
5,Orchard,Walla Walla Irrigated area outside irrigation districts,2020.0,1285.0,2.4,3606.0,16.9,1836.0,3456.0,270.0,0.13,15.0,0.17,0.13,3606.0,55343.399999999994,0.09185873642548416,1,2.4,1,1,-4.88235294117647,25.66,55317.74,0.8759202481806362,0.04072987654880082,0.054432571605265614,0.02891730366529736,16.758703555572776,0.005986231667165519,4239.348729480342
6,Seed,Walla Walla Irrigated area outside irrigation districts,2020.0,7905.0,2.3,0.4,12900.0,1625.0,578.0,294.0,0.74,15.0,0.17,0.74,0.4,2628.5,0.49060077519379847,1,2.3,1,1,-4.88235294117647,25.66,2602.84,0.40938423981711775,0.28201918864580444,0.08096632698521612,0.2276302445518619,12070.230931484155,0.0001709489375523531,4425921.214632137
7,Vegetable,Walla Walla Irrigated area outside irrigation districts,2020.0,4488.0,2.3,780.0,16.5,5724.0,4104.0,270.0,0.3,15.0,0.17,0.3,780.0,2737.5,0.7872960372960373,1,2.3,1,1,-4.88235294117647,25.66,2711.84,0.20254202639066726,0.13558497764342148,0.27638652578796297,0.3854864701779483,16.023678471365532,0.0007427213309566252,144454.62991304233
8,Vineyard,Walla Walla Irrigated area outside irrigation districts,2020.0,1817.0,2.3,888.7,4.4,2376.0,3132.0,270.0,0.13,15.0,0.17,0.13,1387.0738636363635,290.625,0.9523809523809523,1,2.3,1,1,-4.88235294117647,25.66,264.965,0.06936801184431585,0.24910867178825188,0.3875328661697164,0.2939904501977159,4.154059600246752,0.004233521019431861,60.428798059345084
0,Hay/Silage,Wenas,2020.0,857.0,2.0,191.0,4.81,130.0,281.0,390.0,0.51,15.0,0.17,0.51,191.0,87.70999999999992,0.9045291767804857,1,2.0,1,1,-4.88235294117647,87.7099999999999,0.0,0.26935515406758365,0.4989038978221049,0.15844089153040758,0.07330005657990386,4.203744179760128,0.0022879630265174914,29387.153599159043
1,Herb,Wenas,2020.0,91.0,2.0,386.0,0.06,810.0,648.0,390.0,0.41,15.0,0.17,0.41,32865.0,93.89999999999986,0.9523809523809524,1,2.0,1,1,-4.88235294117647,87.7099999999999,6.18999999999994,0.1711876833069428,0.313020536859367,0.22924079103719566,0.28655098879649454,0.05573370055843263,0.026802465826856074,1575.1649418938746
0,Cereal Grain,West Side,2020.0,183.0,2.0,194.0,3.13,76.0,194.0,390.0,0.74,15.0,0.17,0.74,231.46964856230034,34.5,0.9523809523809523,1,2.0,1,1,-4.88235294117647,34.5,0.0,0.2687862165760079,0.5602543523862487,0.12283751711600831,0.048121913921735204,2.6682522010516383,0.007384433613941812,14882.506093343289
1,Hay/Silage,West Side,2020.0,3357.0,2.0,191.0,4.81,130.0,281.0,390.0,0.51,15.0,0.17,0.51,191.0,87.70999999999992,0.9045291767804857,1,2.0,1,1,-4.88235294117647,34.5,53.2099999999999,0.2693551540675837,0.49890389782210487,0.15844089153040763,0.07330005657990388,4.203744179760128,0.0005840882674189724,115113.9727332286
0,Berry,Yakima Irrigated area outside irrigation districts,2020.0,193.0,1.0,2200.0,3.88,5832.0,8208.0,390.0,0.25,15.0,0.17,0.25,3909.0850515463917,722.25,0.9523809523809523,1,1.0,1,1,-4.88235294117647,34.5,687.75,0.07333234436038175,0.000988972951589774,0.5411659991099244,0.38451268357810414,3.8800000000000003,0.02072538860103627,982.9282213302391
