county,internal_id,i,year,region_xland,county_total_xland,acre_share,direct_value_add,total_value_add,direct_jobs,total_jobs,total_revenue
Kittitas,West Side,Seed,2024,40,429,0.093240093,0.093240093,0.083774266,4.22E-06,4.61E-06,0.093240093
Kittitas,West Side,Seed,2024,40,429,0.093240093,0.093240093,0.083774266,4.22E-06,4.61E-06,0.093240093
Kittitas,West Side,Seed,2024,40,429,0.093240093,0.093240093,0.083774266,4.22E-06,4.61E-06,0.093240093
Kittitas,West Side,Seed,2024,40,429,0.093240093,0.093240093,0.083774266,4.22E-06,4.61E-06,0.093240093
Kittitas,West Side,Seed,2024,40,429,0.093240093,0.093240093,0.083774266,4.22E-06,4.61E-06,0.093240093
Kittitas,West Side,Seed,2024,40,429,0.093240093,0.093240093,0.083774266,4.22E-06,4.61E-06,0.093240093
Kittitas,West Side,Seed,2024,40,429,0.093240093,0.093240093,0.083774266,4.22E-06,4.61E-06,0.093240093
Kittitas,Bull Ditch,Vegetable,2024,103,2229,0.046209062,0.046209062,0.035648952,6.56E-07,8.46E-07,0.046209062
Kittitas,Bull Ditch,Vegetable,2024,103,2229,0.046209062,0.046209062,0.035648952,6.56E-07,8.46E-07,0.046209062
Kittitas,Bull Ditch,Vegetable,2024,103,2229,0.046209062,0.046209062,0.035648952,6.56E-07,8.46E-07,0.046209062
Kittitas,Bull Ditch,Vegetable,2024,103,2229,0.046209062,0.046209062,0.035648952,6.56E-07,8.46E-07,0.046209062
Kittitas,Bull Ditch,Vegetable,2024,103,2229,0.046209062,0.046209062,0.035648952,6.56E-07,8.46E-07,0.046209062
Kittitas,Bull Ditch,Vegetable,2024,103,2229,0.046209062,0.046209062,0.035648952,6.56E-07,8.46E-07,0.046209062
Kittitas,Bull Ditch,Vegetable,2024,103,2229,0.046209062,0.046209062,0.035648952,6.56E-07,8.46E-07,0.046209062
Kittitas,Bull Ditch,Vegetable,2024,103,2229,0.046209062,0.046209062,0.035648952,6.56E-07,8.46E-07,0.046209062
Kittitas,Bull Ditch,Vegetable,2024,103,2229,0.046209062,0.046209062,0.035648952,6.56E-07,8.46E-07,0.046209062
Kittitas,Bull Ditch,Vegetable,2024,103,2229,0.046209062,0.046209062,0.035648952,6.56E-07,8.46E-07,0.046209062
Kittitas,Cascade,Vegetable,2024,422,2229,0.189322566,0.189322566,0.146056869,2.69E-06,3.46E-06,0.189322566
Kittitas,Cascade,Vegetable,2024,422,2229,0.189322566,0.189322566,0.146056869,2.69E-06,3.46E-06,0.189322566
Kittitas,Cascade,Vegetable,2024,422,2229,0.189322566,0.189322566,0.146056869,2.69E-06,3.46E-06,0.189322566
Kittitas,Cascade,Vegetable,2024,422,2229,0.189322566,0.189322566,0.146056869,2.69E-06,3.46E-06,0.189322566
Kittitas,Cascade,Vegetable,2024,422,2229,0.189322566,0.189322566,0.146056869,2.69E-06,3.46E-06,0.189322566
Kittitas,Cascade,Vegetable,2024,422,2229,0.189322566,0.189322566,0.146056869,2.69E-06,3.46E-06,0.189322566
Kittitas,Cascade,Vegetable,2024,422,2229,0.189322566,0.189322566,0.146056869,2.69E-06,3.46E-06,0.189322566
Kittitas,Cascade,Vegetable,2024,422,2229,0.189322566,0.189322566,0.146056869,2.69E-06,3.46E-06,0.189322566
Kittitas,Cascade,Vegetable,2024,422,2229,0.189322566,0.189322566,0.146056869,2.69E-06,3.46E-06,0.189322566
Kittitas,Cascade,Vegetable,2024,422,2229,0.189322566,0.189322566,0.146056869,2.69E-06,3.46E-06,0.189322566
Kittitas,Ellensburg Wat,Vegetable,2024,833,2229,0.373710184,0.373710184,0.288306569,5.31E-06,6.84E-06,0.373710184
Kittitas,Ellensburg Wat,Vegetable,2024,833,2229,0.373710184,0.373710184,0.288306569,5.31E-06,6.84E-06,0.373710184
Kittitas,Ellensburg Wat,Vegetable,2024,833,2229,0.373710184,0.373710184,0.288306569,5.31E-06,6.84E-06,0.373710184
Kittitas,Ellensburg Wat,Vegetable,2024,833,2229,0.373710184,0.373710184,0.288306569,5.31E-06,6.84E-06,0.373710184
Kittitas,Ellensburg Wat,Vegetable,2024,833,2229,0.373710184,0.373710184,0.288306569,5.31E-06,6.84E-06,0.373710184
Kittitas,Ellensburg Wat,Vegetable,2024,833,2229,0.373710184,0.373710184,0.288306569,5.31E-06,6.84E-06,0.373710184
Kittitas,Ellensburg Wat,Vegetable,2024,833,2229,0.373710184,0.373710184,0.288306569,5.31E-06,6.84E-06,0.373710184
Kittitas,Ellensburg Wat,Vegetable,2024,833,2229,0.373710184,0.373710184,0.288306569,5.31E-06,6.84E-06,0.373710184
Kittitas,Ellensburg Wat,Vegetable,2024,833,2229,0.373710184,0.373710184,0.288306569,5.31E-06,6.84E-06,0.373710184
Kittitas,Ellensburg Wat,Vegetable,2024,833,2229,0.373710184,0.373710184,0.288306569,5.31E-06,6.84E-06,0.373710184
Kittitas,KRD,Vegetable,2024,790,2229,0.354419022,0.354419022,0.273423997,5.03E-06,6.49E-06,0.354419022
Kittitas,KRD,Vegetable,2024,790,2229,0.354419022,0.354419022,0.273423997,5.03E-06,6.49E-06,0.354419022
Kittitas,KRD,Vegetable,2024,790,2229,0.354419022,0.354419022,0.273423997,5.03E-06,6.49E-06,0.354419022
Kittitas,KRD,Vegetable,2024,790,2229,0.354419022,0.354419022,0.273423997,5.03E-06,6.49E-06,0.354419022
Kittitas,KRD,Vegetable,2024,790,2229,0.354419022,0.354419022,0.273423997,5.03E-06,6.49E-06,0.354419022
Kittitas,KRD,Vegetable,2024,790,2229,0.354419022,0.354419022,0.273423997,5.03E-06,6.49E-06,0.354419022
Kittitas,KRD,Vegetable,2024,790,2229,0.354419022,0.354419022,0.273423997,5.03E-06,6.49E-06,0.354419022
Kittitas,KRD,Vegetable,2024,790,2229,0.354419022,0.354419022,0.273423997,5.03E-06,6.49E-06,0.354419022
Kittitas,KRD,Vegetable,2024,790,2229,0.354419022,0.354419022,0.273423997,5.03E-06,6.49E-06,0.354419022
Kittitas,KRD,Vegetable,2024,790,2229,0.354419022,0.354419022,0.273423997,5.03E-06,6.49E-06,0.354419022
Kittitas,West Side,Vegetable,2024,81,2229,0.036339166,0.036339166,0.028034612,5.16E-07,6.65E-07,0.036339166
Kittitas,West Side,Vegetable,2024,81,2229,0.036339166,0.036339166,0.028034612,5.16E-07,6.65E-07,0.036339166
Kittitas,West Side,Vegetable,2024,81,2229,0.036339166,0.036339166,0.028034612,5.16E-07,6.65E-07,0.036339166
Kittitas,West Side,Vegetable,2024,81,2229,0.036339166,0.036339166,0.028034612,5.16E-07,6.65E-07,0.036339166
Kittitas,West Side,Vegetable,2024,81,2229,0.036339166,0.036339166,0.028034612,5.16E-07,6.65E-07,0.036339166
Kittitas,West Side,Vegetable,2024,81,2229,0.036339166,0.036339166,0.028034612,5.16E-07,6.65E-07,0.036339166
Kittitas,West Side,Vegetable,2024,81,2229,0.036339166,0.036339166,0.028034612,5.16E-07,6.65E-07,0.036339166
Kittitas,West Side,Vegetable,2024,81,2229,0.036339166,0.036339166,0.028034612,5.16E-07,6.65E-07,0.036339166
Kittitas,West Side,Vegetable,2024,81,2229,0.036339166,0.036339166,0.028034612,5.16E-07,6.65E-07,0.036339166
Kittitas,West Side,Vegetable,2024,81,2229,0.036339166,0.036339166,0.028034612,5.16E-07,6.65E-07,0.036339166
Kittitas,Cascade,Vineyard,2024,2,21,0.095238095,0.095238095,0.08024781,1.44E-06,1.89E-06,0.095238095
Kittitas,Cascade,Vineyard,2024,2,21,0.095238095,0.095238095,0.08024781,1.44E-06,1.89E-06,0.095238095
Kittitas,Cascade,Vineyard,2024,2,21,0.095238095,0.095238095,0.08024781,1.44E-06,1.89E-06,0.095238095
Kittitas,Cascade,Vineyard,2024,2,21,0.095238095,0.095238095,0.08024781,1.44E-06,1.89E-06,0.095238095
Kittitas,Cascade,Vineyard,2024,2,21,0.095238095,0.095238095,0.08024781,1.44E-06,1.89E-06,0.095238095
Kittitas,Cascade,Vineyard,2024,2,21,0.095238095,0.095238095,0.08024781,1.44E-06,1.89E-06,0.095238095
Kittitas,Cascade,Vineyard,2024,2,21,0.095238095,0.095238095,0.08024781,1.44E-06,1.89E-06,0.095238095
Kittitas,Cascade,Vineyard,2024,2,21,0.095238095,0.095238095,0.08024781,1.44E-06,1.89E-06,0.095238095
Kittitas,Cascade,Vineyard,2024,2,21,0.095238095,0.095238095,0.08024781,1.44E-06,1.89E-06,0.095238095
Kittitas,Cascade,Vineyard,2024,2,21,0.095238095,0.095238095,0.08024781,1.44E-06,1.89E-06,0.095238095
Kittitas,Ellensburg Wat,Vineyard,2024,2,21,0.095238095,0.095238095,0.08024781,1.44E-06,1.89E-06,0.095238095
Kittitas,Ellensburg Wat,Vineyard,2024,2,21,0.095238095,0.095238095,0.08024781,1.44E-06,1.89E-06,0.095238095
Kittitas,Ellensburg Wat,Vineyard,2024,2,21,0.095238095,0.095238095,0.08024781,1.44E-06,1.89E-06,0.095238095
Kittitas,Ellensburg Wat,Vineyard,2024,2,21,0.095238095,0.095238095,0.08024781,1.44E-06,1.89E-06,0.095238095
Kittitas,Ellensburg Wat,Vineyard,2024,2,21,0.095238095,0.095238095,0.08024781,1.44E-06,1.89E-06,0.095238095
Kittitas,Ellensburg Wat,Vineyard,2024,2,21,0.095238095,0.095238095,0.08024781,1.44E-06,1.89E-06,0.095238095
Kittitas,Ellensburg Wat,Vineyard,2024,2,21,0.095238095,0.095238095,0.08024781,1.44E-06,1.89E-06,0.095238095
Kittitas,Ellensburg Wat,Vineyard,2024,2,21,0.095238095,0.095238095,0.08024781,1.44E-06,1.89E-06,0.095238095
Kittitas,Ellensburg Wat,Vineyard,2024,2,21,0.095238095,0.095238095,0.08024781,1.44E-06,1.89E-06,0.095238095
Kittitas,Ellensburg Wat,Vineyard,2024,2,21,0.095238095,0.095238095,0.08024781,1.44E-06,1.89E-06,0.095238095
Kittitas,KRD,Vineyard,2024,17,21,0.80952381,0.80952381,0.682106381,1.22E-05,1.60E-05,0.80952381
Kittitas,KRD,Vineyard,2024,17,21,0.80952381,0.80952381,0.682106381,1.22E-05,1.60E-05,0.80952381
Kittitas,KRD,Vineyard,2024,17,21,0.80952381,0.80952381,0.682106381,1.22E-05,1.60E-05,0.80952381
Kittitas,KRD,Vineyard,2024,17,21,0.80952381,0.80952381,0.682106381,1.22E-05,1.60E-05,0.80952381
Kittitas,KRD,Vineyard,2024,17,21,0.80952381,0.80952381,0.682106381,1.22E-05,1.60E-05,0.80952381
Kittitas,KRD,Vineyard,2024,17,21,0.80952381,0.80952381,0.682106381,1.22E-05,1.60E-05,0.80952381
Kittitas,KRD,Vineyard,2024,17,21,0.80952381,0.80952381,0.682106381,1.22E-05,1.60E-05,0.80952381
Kittitas,KRD,Vineyard,2024,17,21,0.80952381,0.80952381,0.682106381,1.22E-05,1.60E-05,0.80952381
Kittitas,KRD,Vineyard,2024,17,21,0.80952381,0.80952381,0.682106381,1.22E-05,1.60E-05,0.80952381
Kittitas,KRD,Vineyard,2024,17,21,0.80952381,0.80952381,0.682106381,1.22E-05,1.60E-05,0.80952381
Okanogan,Okanogan,Berry,2024,3,3,1,1,1.91252,1.97E-05,5.23E-06,1
Okanogan,Okanogan,Cereal Grain,2024,8,8,1,1,2.74046,5.71E-06,6.92E-06,1
Okanogan,Okanogan,Hay/Silage,2024,3595,3595,1,1,2.74046,5.71E-06,6.92E-06,1
Okanogan,Okanogan,Herb,2024,36,36,1,1,1.35679,6.49E-05,3.59E-06,1
Okanogan,Okanogan,Orchard,2024,10736,10736,1,1,1.912526,1.97E-05,5.23E-06,1
Okanogan,Okanogan,Vegetable,2024,41,41,1,1,1.67231,1.79E-05,4.23E-06,1
Okanogan,Okanogan,Vineyard,2024,55,55,1,1,1.91252,1.97E-05,5.23E-06,1
Yakima,Ahtanum,Berry,2024,3,1580,0.001898734,0.001898734,0.00189424,1.96E-08,3.30E-08,0.001898734
Yakima,Ahtanum,Berry,2024,3,1580,0.001898734,0.001898734,0.00189424,1.96E-08,3.30E-08,0.001898734
Yakima,Ahtanum,Berry,2024,3,1580,0.001898734,0.001898734,0.00189424,1.96E-08,3.30E-08,0.001898734
Yakima,Ahtanum,Berry,2024,3,1580,0.001898734,0.001898734,0.00189424,1.96E-08,3.30E-08,0.001898734
Yakima,Ahtanum,Berry,2024,3,1580,0.001898734,0.001898734,0.00189424,1.96E-08,3.30E-08,0.001898734
Yakima,Ahtanum,Berry,2024,3,1580,0.001898734,0.001898734,0.00189424,1.96E-08,3.30E-08,0.001898734
Yakima,Ahtanum,Berry,2024,3,1580,0.001898734,0.001898734,0.00189424,1.96E-08,3.30E-08,0.001898734
Yakima,Ahtanum,Berry,2024,3,1580,0.001898734,0.001898734,0.00189424,1.96E-08,3.30E-08,0.001898734
Yakima,Ahtanum,Berry,2024,3,1580,0.001898734,0.001898734,0.00189424,1.96E-08,3.30E-08,0.001898734
Yakima,Ahtanum,Berry,2024,3,1580,0.001898734,0.001898734,0.00189424,1.96E-08,3.30E-08,0.001898734
Yakima,Naches-Selah,Berry,2024,20,1580,0.012658228,0.012658228,0.012628266,1.30E-07,2.20E-07,0.012658228
Yakima,Naches-Selah,Berry,2024,20,1580,0.012658228,0.012658228,0.012628266,1.30E-07,2.20E-07,0.012658228
Yakima,Naches-Selah,Berry,2024,20,1580,0.012658228,0.012658228,0.012628266,1.30E-07,2.20E-07,0.012658228
Yakima,Naches-Selah,Berry,2024,20,1580,0.012658228,0.012658228,0.012628266,1.30E-07,2.20E-07,0.012658228
Yakima,Naches-Selah,Berry,2024,20,1580,0.012658228,0.012658228,0.012628266,1.30E-07,2.20E-07,0.012658228
Yakima,Naches-Selah,Berry,2024,20,1580,0.012658228,0.012658228,0.012628266,1.30E-07,2.20E-07,0.012658228
Yakima,Naches-Selah,Berry,2024,20,1580,0.012658228,0.012658228,0.012628266,1.30E-07,2.20E-07,0.012658228
Yakima,Naches-Selah,Berry,2024,20,1580,0.012658228,0.012658228,0.012628266,1.30E-07,2.20E-07,0.012658228
Yakima,Naches-Selah,Berry,2024,20,1580,0.012658228,0.012658228,0.012628266,1.30E-07,2.20E-07,0.012658228
Yakima,Naches-Selah,Berry,2024,20,1580,0.012658228,0.012658228,0.012628266,1.30E-07,2.20E-07,0.012658228
Yakima,Not In I.D.,Berry,2024,1,1580,0.000632911,0.000632911,0.000631413,6.52E-09,1.10E-08,0.000632911
Yakima,Not In I.D.,Berry,2024,1,1580,0.000632911,0.000632911,0.000631413,6.52E-09,1.10E-08,0.000632911
Yakima,Not In I.D.,Berry,2024,1,1580,0.000632911,0.000632911,0.000631413,6.52E-09,1.10E-08,0.000632911
Yakima,Not In I.D.,Berry,2024,1,1580,0.000632911,0.000632911,0.000631413,6.52E-09,1.10E-08,0.000632911
Yakima,Not In I.D.,Berry,2024,1,1580,0.000632911,0.000632911,0.000631413,6.52E-09,1.10E-08,0.000632911
Yakima,Not In I.D.,Berry,2024,1,1580,0.000632911,0.000632911,0.000631413,6.52E-09,1.10E-08,0.000632911
Yakima,Not In I.D.,Berry,2024,1,1580,0.000632911,0.000632911,0.000631413,6.52E-09,1.10E-08,0.000632911
Yakima,Not In I.D.,Berry,2024,1,1580,0.000632911,0.000632911,0.000631413,6.52E-09,1.10E-08,0.000632911
Yakima,Not In I.D.,Berry,2024,1,1580,0.000632911,0.000632911,0.000631413,6.52E-09,1.10E-08,0.000632911
Yakima,Not In I.D.,Berry,2024,1,1580,0.000632911,0.000632911,0.000631413,6.52E-09,1.10E-08,0.000632911
Yakima,Roza,Berry,2024,1285,1580,0.813291139,0.813291139,0.811366079,8.38E-06,1.42E-05,0.813291139
Yakima,Roza,Berry,2024,1285,1580,0.813291139,0.813291139,0.811366079,8.38E-06,1.42E-05,0.813291139
Yakima,Roza,Berry,2024,1285,1580,0.813291139,0.813291139,0.811366079,8.38E-06,1.42E-05,0.813291139
Yakima,Roza,Berry,2024,1285,1580,0.813291139,0.813291139,0.811366079,8.38E-06,1.42E-05,0.813291139
Yakima,Roza,Berry,2024,1285,1580,0.813291139,0.813291139,0.811366079,8.38E-06,1.42E-05,0.813291139
Yakima,Roza,Berry,2024,1285,1580,0.813291139,0.813291139,0.811366079,8.38E-06,1.42E-05,0.813291139
Yakima,Roza,Berry,2024,1285,1580,0.813291139,0.813291139,0.811366079,8.38E-06,1.42E-05,0.813291139
Yakima,Roza,Berry,2024,1285,1580,0.813291139,0.813291139,0.811366079,8.38E-06,1.42E-05,0.813291139
Yakima,Roza,Berry,2024,1285,1580,0.813291139,0.813291139,0.811366079,8.38E-06,1.42E-05,0.813291139
Yakima,Roza,Berry,2024,1285,1580,0.813291139,0.813291139,0.811366079,8.38E-06,1.42E-05,0.813291139
Yakima,SVID,Berry,2024,56,1580,0.035443038,0.035443038,0.035359144,3.65E-07,6.17E-07,0.035443038
Yakima,SVID,Berry,2024,56,1580,0.035443038,0.035443038,0.035359144,3.65E-07,6.17E-07,0.035443038
Yakima,SVID,Berry,2024,56,1580,0.035443038,0.035443038,0.035359144,3.65E-07,6.17E-07,0.035443038
Yakima,SVID,Berry,2024,56,1580,0.035443038,0.035443038,0.035359144,3.65E-07,6.17E-07,0.035443038
Yakima,SVID,Berry,2024,56,1580,0.035443038,0.035443038,0.035359144,3.65E-07,6.17E-07,0.035443038
Yakima,SVID,Berry,2024,56,1580,0.035443038,0.035443038,0.035359144,3.65E-07,6.17E-07,0.035443038
Yakima,SVID,Berry,2024,56,1580,0.035443038,0.035443038,0.035359144,3.65E-07,6.17E-07,0.035443038
Yakima,SVID,Berry,2024,56,1580,0.035443038,0.035443038,0.035359144,3.65E-07,6.17E-07,0.035443038
Yakima,SVID,Berry,2024,56,1580,0.035443038,0.035443038,0.035359144,3.65E-07,6.17E-07,0.035443038
Yakima,SVID,Berry,2024,56,1580,0.035443038,0.035443038,0.035359144,3.65E-07,6.17E-07,0.035443038
Yakima,Yakima-Tieton,Berry,2024,12,1580,0.007594937,0.007594937,0.007576959,7.82E-08,1.32E-07,0.007594937
Yakima,Yakima-Tieton,Berry,2024,12,1580,0.007594937,0.007594937,0.007576959,7.82E-08,1.32E-07,0.007594937
Yakima,Yakima-Tieton,Berry,2024,12,1580,0.007594937,0.007594937,0.007576959,7.82E-08,1.32E-07,0.007594937
Yakima,Yakima-Tieton,Berry,2024,12,1580,0.007594937,0.007594937,0.007576959,7.82E-08,1.32E-07,0.007594937
Yakima,Yakima-Tieton,Berry,2024,12,1580,0.007594937,0.007594937,0.007576959,7.82E-08,1.32E-07,0.007594937
Yakima,Yakima-Tieton,Berry,2024,12,1580,0.007594937,0.007594937,0.007576959,7.82E-08,1.32E-07,0.007594937
Yakima,Yakima-Tieton,Berry,2024,12,1580,0.007594937,0.007594937,0.007576959,7.82E-08,1.32E-07,0.007594937
Yakima,Yakima-Tieton,Berry,2024,12,1580,0.007594937,0.007594937,0.007576959,7.82E-08,1.32E-07,0.007594937
Yakima,Yakima-Tieton,Berry,2024,12,1580,0.007594937,0.007594937,0.007576959,7.82E-08,1.32E-07,0.007594937
Yakima,Yakima-Tieton,Berry,2024,12,1580,0.007594937,0.007594937,0.007576959,7.82E-08,1.32E-07,0.007594937
Yakima,Yakima-Wapato,Berry,2024,29,1580,0.01835443,0.01835443,0.018310985,1.89E-07,3.19E-07,0.01835443
Yakima,Yakima-Wapato,Berry,2024,29,1580,0.01835443,0.01835443,0.018310985,1.89E-07,3.19E-07,0.01835443
Yakima,Yakima-Wapato,Berry,2024,29,1580,0.01835443,0.01835443,0.018310985,1.89E-07,3.19E-07,0.01835443
Yakima,Yakima-Wapato,Berry,2024,29,1580,0.01835443,0.01835443,0.018310985,1.89E-07,3.19E-07,0.01835443
Yakima,Yakima-Wapato,Berry,2024,29,1580,0.01835443,0.01835443,0.018310985,1.89E-07,3.19E-07,0.01835443
Yakima,Yakima-Wapato,Berry,2024,29,1580,0.01835443,0.01835443,0.018310985,1.89E-07,3.19E-07,0.01835443
Yakima,Yakima-Wapato,Berry,2024,29,1580,0.01835443,0.01835443,0.018310985,1.89E-07,3.19E-07,0.01835443
Yakima,Yakima-Wapato,Berry,2024,29,1580,0.01835443,0.01835443,0.018310985,1.89E-07,3.19E-07,0.01835443
Yakima,Yakima-Wapato,Berry,2024,29,1580,0.01835443,0.01835443,0.018310985,1.89E-07,3.19E-07,0.01835443
Yakima,Yakima-Wapato,Berry,2024,29,1580,0.01835443,0.01835443,0.018310985,1.89E-07,3.19E-07,0.01835443
Yakima,Ahtanum,Cereal Grain,2024,44,78622,0.00055964,0.00055964,0.000410758,1.65E-09,6.49E-09,0.00055964
Yakima,Ahtanum,Cereal Grain,2024,44,78622,0.00055964,0.00055964,0.000410758,1.65E-09,6.49E-09,0.00055964
Yakima,Ahtanum,Cereal Grain,2024,44,78622,0.00055964,0.00055964,0.000410758,1.65E-09,6.49E-09,0.00055964
Yakima,Ahtanum,Cereal Grain,2024,44,78622,0.00055964,0.00055964,0.000410758,1.65E-09,6.49E-09,0.00055964
Yakima,Ahtanum,Cereal Grain,2024,44,78622,0.00055964,0.00055964,0.000410758,1.65E-09,6.49E-09,0.00055964
Yakima,Ahtanum,Cereal Grain,2024,44,78622,0.00055964,0.00055964,0.000410758,1.65E-09,6.49E-09,0.00055964
Yakima,Ahtanum,Cereal Grain,2024,44,78622,0.00055964,0.00055964,0.000410758,1.65E-09,6.49E-09,0.00055964
Yakima,Ahtanum,Cereal Grain,2024,44,78622,0.00055964,0.00055964,0.000410758,1.65E-09,6.49E-09,0.00055964
Yakima,Ahtanum,Cereal Grain,2024,44,78622,0.00055964,0.00055964,0.000410758,1.65E-09,6.49E-09,0.00055964
Yakima,Ahtanum,Cereal Grain,2024,44,78622,0.00055964,0.00055964,0.000410758,1.65E-09,6.49E-09,0.00055964
Yakima,Moxee-Selah,Cereal Grain,2024,13,78622,0.000165348,0.000165348,0.00012136,4.86E-10,1.92E-09,0.000165348
Yakima,Moxee-Selah,Cereal Grain,2024,13,78622,0.000165348,0.000165348,0.00012136,4.86E-10,1.92E-09,0.000165348
Yakima,Moxee-Selah,Cereal Grain,2024,13,78622,0.000165348,0.000165348,0.00012136,4.86E-10,1.92E-09,0.000165348
Yakima,Moxee-Selah,Cereal Grain,2024,13,78622,0.000165348,0.000165348,0.00012136,4.86E-10,1.92E-09,0.000165348
Yakima,Moxee-Selah,Cereal Grain,2024,13,78622,0.000165348,0.000165348,0.00012136,4.86E-10,1.92E-09,0.000165348
Yakima,Moxee-Selah,Cereal Grain,2024,13,78622,0.000165348,0.000165348,0.00012136,4.86E-10,1.92E-09,0.000165348
Yakima,Moxee-Selah,Cereal Grain,2024,13,78622,0.000165348,0.000165348,0.00012136,4.86E-10,1.92E-09,0.000165348
Yakima,Moxee-Selah,Cereal Grain,2024,13,78622,0.000165348,0.000165348,0.00012136,4.86E-10,1.92E-09,0.000165348
Yakima,Moxee-Selah,Cereal Grain,2024,13,78622,0.000165348,0.000165348,0.00012136,4.86E-10,1.92E-09,0.000165348
Yakima,Moxee-Selah,Cereal Grain,2024,13,78622,0.000165348,0.000165348,0.00012136,4.86E-10,1.92E-09,0.000165348
Yakima,Naches-Selah,Cereal Grain,2024,1,78622,1.27E-05,1.27E-05,9.34E-06,3.74E-11,1.48E-10,1.27E-05
Yakima,Naches-Selah,Cereal Grain,2024,1,78622,1.27E-05,1.27E-05,9.34E-06,3.74E-11,1.48E-10,1.27E-05
Yakima,Naches-Selah,Cereal Grain,2024,1,78622,1.27E-05,1.27E-05,9.34E-06,3.74E-11,1.48E-10,1.27E-05
Yakima,Naches-Selah,Cereal Grain,2024,1,78622,1.27E-05,1.27E-05,9.34E-06,3.74E-11,1.48E-10,1.27E-05
Yakima,Naches-Selah,Cereal Grain,2024,1,78622,1.27E-05,1.27E-05,9.34E-06,3.74E-11,1.48E-10,1.27E-05
Yakima,Naches-Selah,Cereal Grain,2024,1,78622,1.27E-05,1.27E-05,9.34E-06,3.74E-11,1.48E-10,1.27E-05
Yakima,Naches-Selah,Cereal Grain,2024,1,78622,1.27E-05,1.27E-05,9.34E-06,3.74E-11,1.48E-10,1.27E-05
Yakima,Naches-Selah,Cereal Grain,2024,1,78622,1.27E-05,1.27E-05,9.34E-06,3.74E-11,1.48E-10,1.27E-05
Yakima,Naches-Selah,Cereal Grain,2024,1,78622,1.27E-05,1.27E-05,9.34E-06,3.74E-11,1.48E-10,1.27E-05
Yakima,Naches-Selah,Cereal Grain,2024,1,78622,1.27E-05,1.27E-05,9.34E-06,3.74E-11,1.48E-10,1.27E-05
Yakima,Not In I.D.,Cereal Grain,2024,35,78622,0.000445168,0.000445168,0.00032674,1.31E-09,5.16E-09,0.000445168
Yakima,Not In I.D.,Cereal Grain,2024,35,78622,0.000445168,0.000445168,0.00032674,1.31E-09,5.16E-09,0.000445168
Yakima,Not In I.D.,Cereal Grain,2024,35,78622,0.000445168,0.000445168,0.00032674,1.31E-09,5.16E-09,0.000445168
Yakima,Not In I.D.,Cereal Grain,2024,35,78622,0.000445168,0.000445168,0.00032674,1.31E-09,5.16E-09,0.000445168
Yakima,Not In I.D.,Cereal Grain,2024,35,78622,0.000445168,0.000445168,0.00032674,1.31E-09,5.16E-09,0.000445168
Yakima,Not In I.D.,Cereal Grain,2024,35,78622,0.000445168,0.000445168,0.00032674,1.31E-09,5.16E-09,0.000445168
Yakima,Not In I.D.,Cereal Grain,2024,35,78622,0.000445168,0.000445168,0.00032674,1.31E-09,5.16E-09,0.000445168
Yakima,Not In I.D.,Cereal Grain,2024,35,78622,0.000445168,0.000445168,0.00032674,1.31E-09,5.16E-09,0.000445168
Yakima,Not In I.D.,Cereal Grain,2024,35,78622,0.000445168,0.000445168,0.00032674,1.31E-09,5.16E-09,0.000445168
Yakima,Not In I.D.,Cereal Grain,2024,35,78622,0.000445168,0.000445168,0.00032674,1.31E-09,5.16E-09,0.000445168
Yakima,Roza,Cereal Grain,2024,6683,78622,0.085001653,0.085001653,0.062388579,2.50E-07,9.86E-07,0.085001653
Yakima,Roza,Cereal Grain,2024,6683,78622,0.085001653,0.085001653,0.062388579,2.50E-07,9.86E-07,0.085001653
Yakima,Roza,Cereal Grain,2024,6683,78622,0.085001653,0.085001653,0.062388579,2.50E-07,9.86E-07,0.085001653
Yakima,Roza,Cereal Grain,2024,6683,78622,0.085001653,0.085001653,0.062388579,2.50E-07,9.86E-07,0.085001653
Yakima,Roza,Cereal Grain,2024,6683,78622,0.085001653,0.085001653,0.062388579,2.50E-07,9.86E-07,0.085001653
Yakima,Roza,Cereal Grain,2024,6683,78622,0.085001653,0.085001653,0.062388579,2.50E-07,9.86E-07,0.085001653
Yakima,Roza,Cereal Grain,2024,6683,78622,0.085001653,0.085001653,0.062388579,2.50E-07,9.86E-07,0.085001653
Yakima,Roza,Cereal Grain,2024,6683,78622,0.085001653,0.085001653,0.062388579,2.50E-07,9.86E-07,0.085001653
Yakima,Roza,Cereal Grain,2024,6683,78622,0.085001653,0.085001653,0.062388579,2.50E-07,9.86E-07,0.085001653
Yakima,Roza,Cereal Grain,2024,6683,78622,0.085001653,0.085001653,0.062388579,2.50E-07,9.86E-07,0.085001653
Yakima,SVID,Cereal Grain,2024,16312,78622,0.207473735,0.207473735,0.15227929,6.10E-07,2.41E-06,0.207473735
Yakima,SVID,Cereal Grain,2024,16312,78622,0.207473735,0.207473735,0.15227929,6.10E-07,2.41E-06,0.207473735
Yakima,SVID,Cereal Grain,2024,16312,78622,0.207473735,0.207473735,0.15227929,6.10E-07,2.41E-06,0.207473735
Yakima,SVID,Cereal Grain,2024,16312,78622,0.207473735,0.207473735,0.15227929,6.10E-07,2.41E-06,0.207473735
Yakima,SVID,Cereal Grain,2024,16312,78622,0.207473735,0.207473735,0.15227929,6.10E-07,2.41E-06,0.207473735
